timestamp,reader,antenna,rssi,epc,phase_angle,channel_index,doppler_frequency
1746728211.321352,192.168.0.219:5084,2,-55,b'303400edb44de500000506ca',984,32,48
1746728211.417421,192.168.0.219:5084,3,-68,b'303400edb44de500000506ca',620,33,-68
1746728211.470892,192.168.0.219:5084,4,-51,b'303400edb44de500000506ca',422,33,146
1746728211.241938,192.168.0.219:5084,1,-58,b'303400eda43f628000009f3f',302,32,-97
1746728211.28996,192.168.0.219:5084,2,-45,b'303400eda43f628000009f3f',184,32,58
1746728211.239752,192.168.0.219:5084,1,-61,b'e2806995000040182224401d',3668,32,78
1746728211.406971,192.168.0.219:5084,3,-51,b'e2806995000040182224401d',1600,33,156
1746728211.472747,192.168.0.219:5084,4,-46,b'e2806995000040182224401d',2692,33,107
1746728211.2379,192.168.0.219:5084,1,-58,b'3be300000193cdfb00001c27',780,32,68
1746728211.399981,192.168.0.219:5084,3,-61,b'3be300000193cdfb00001c27',882,33,-29
1746728211.451861,192.168.0.219:5084,4,-53,b'3be300000193cdfb00001c27',3350,33,146
1746728211.236791,192.168.0.219:5084,1,-58,b'30340bd95c3cb3c210a04d3b',722,32,273
1746728211.293296,192.168.0.219:5084,2,-57,b'30340bd95c3cb3c210a04d3b',3086,32,292
1746728211.437932,192.168.0.219:5084,4,-48,b'30340bd95c3cb3c210a04d3b',3998,33,166
1746728211.231368,192.168.0.219:5084,1,-59,b'302c4ddcd020f3574bcb872d',1428,32,224
1746728211.288128,192.168.0.219:5084,2,-47,b'302c4ddcd020f3574bcb872d',4018,32,136
1746728211.416268,192.168.0.219:5084,3,-66,b'302c4ddcd020f3574bcb872d',1418,33,253
1746728211.228755,192.168.0.219:5084,1,-52,b'1a2ec09d9a89a41d45b062ab',1614,32,97
1746728211.296705,192.168.0.219:5084,2,-55,b'1a2ec09d9a89a41d45b062ab',2678,32,117
1746728211.400875,192.168.0.219:5084,3,-58,b'1a2ec09d9a89a41d45b062ab',2452,33,156
1746728211.446463,192.168.0.219:5084,4,-58,b'1a2ec09d9a89a41d45b062ab',62,33,214
1746728211.227863,192.168.0.219:5084,1,-52,b'3034055d140442c00002f66f',3316,32,166
1746728211.304532,192.168.0.219:5084,2,-55,b'3034055d140442c00002f66f',86,32,9
1746728211.408946,192.168.0.219:5084,3,-51,b'3034055d140442c00002f66f',978,33,97
1746728211.441257,192.168.0.219:5084,4,-57,b'3034055d140442c00002f66f',3120,33,68
1746728211.22674,192.168.0.219:5084,1,-54,b'30340bd9601cb4131dae71ca',2744,32,58
1746728211.410793,192.168.0.219:5084,3,-60,b'30340bd9601cb4131dae71ca',450,33,-19
1746728211.443047,192.168.0.219:5084,4,-69,b'30340bd9601cb4131dae71ca',3338,33,595
1746728211.225806,192.168.0.219:5084,1,-59,b'e2806995000040175bd46647',602,32,19
1746728211.333286,192.168.0.219:5084,2,-58,b'e2806995000040175bd46647',1244,32,185
1746728211.40303,192.168.0.219:5084,3,-50,b'e2806995000040175bd46647',2364,33,136
1746728211.449873,192.168.0.219:5084,4,-54,b'e2806995000040175bd46647',4092,33,107
1746728211.224899,192.168.0.219:5084,1,-43,b'30340bcb6820ef56d141853c',592,32,107
1746728211.315438,192.168.0.219:5084,2,-61,b'30340bcb6820ef56d141853c',1494,33,292
1746728211.418515,192.168.0.219:5084,3,-64,b'30340bcb6820ef56d141853c',2620,33,-117
1746728211.445572,192.168.0.219:5084,4,-63,b'30340bcb6820ef56d141853c',948,33,-19
1746728211.223134,192.168.0.219:5084,1,-48,b'30340bdca803e807ea8f87fa',3458,32,136
1746728211.405888,192.168.0.219:5084,3,-58,b'30340bdca803e807ea8f87fa',3064,33,332
1746728211.443943,192.168.0.219:5084,4,-53,b'30340bdca803e807ea8f87fa',4022,33,136
1746728211.22134,192.168.0.219:5084,1,-41,b'e2806894000050245885a8ce',522,32,78
1746728211.326428,192.168.0.219:5084,2,-61,b'e2806894000050245885a8ce',306,32,87
1746728211.415186,192.168.0.219:5084,3,-66,b'e2806894000050245885a8ce',3294,33,58
1746728211.220462,192.168.0.219:5084,1,-50,b'303211468e03e29b022504c1',1476,32,48
1746728211.328405,192.168.0.219:5084,2,-63,b'303211468e03e29b022504c1',3928,32,205
1746728211.409843,192.168.0.219:5084,3,-57,b'303211468e03e29b022504c1',2684,33,-19
1746728211.45366,192.168.0.219:5084,4,-64,b'303211468e03e29b022504c1',2284,33,166
1746728211.219051,192.168.0.219:5084,1,-41,b'303405b5280eaad61e731e9e',800,32,87
1746728211.300781,192.168.0.219:5084,2,-63,b'303405b5280eaad61e731e9e',496,32,253
1746728211.421505,192.168.0.219:5084,3,-68,b'303405b5280eaad61e731e9e',3366,33,-302
1746728211.436171,192.168.0.219:5084,4,-69,b'303405b5280eaad61e731e9e',3660,33,283
1746728211.244067,192.168.0.219:5084,1,-66,b'303402b6f00cacd6d1467dfc',2300,32,712
1746728211.28723,192.168.0.219:5084,2,-36,b'303402b6f00cacd6d1467dfc',2250,32,126
1746728211.411684,192.168.0.219:5084,3,-63,b'303402b6f00cacd6d1467dfc',3694,33,175
1746728211.455961,192.168.0.219:5084,4,-64,b'303402b6f00cacd6d1467dfc',3190,33,29
1746728211.215072,192.168.0.219:5084,1,-61,b'3034047138105841dcd65592',3992,32,0
1746728211.393355,192.168.0.219:5084,3,-44,b'3034047138105841dcd65592',3026,33,107
1746728211.463354,192.168.0.219:5084,4,-69,b'3034047138105841dcd65592',3968,33,9
1746728211.247936,192.168.0.219:5084,1,-62,b'300833b2ddd9014000000000',2746,32,185
1746728211.3228,192.168.0.219:5084,2,-56,b'300833b2ddd9014000000000',2328,32,146
1746728211.407861,192.168.0.219:5084,3,-62,b'300833b2ddd9014000000000',732,33,283
1746728211.222239,192.168.0.219:5084,1,-46,b'303400eda43f67800000bfa3',766,32,146
1746728211.289024,192.168.0.219:5084,2,-51,b'303400eda43f67800000bfa3',272,32,97
1746728211.224001,192.168.0.219:5084,1,-58,b'302a0fecf89f08758d158d55',602,32,0
1746728211.404989,192.168.0.219:5084,3,-55,b'302a0fecf89f08758d158d55',1166,33,97
1746728211.458281,192.168.0.219:5084,4,-57,b'302a0fecf89f08758d158d55',978,33,97
1746728211.230473,192.168.0.219:5084,1,-51,b'30080226abcd014000000000',1042,32,97
1746728211.291904,192.168.0.219:5084,2,-57,b'30080226abcd014000000000',3636,32,0
1746728211.235204,192.168.0.219:5084,1,-61,b'300811112222014000000000',3646,32,283
1746728211.26314,192.168.0.219:5084,2,-57,b'300811112222014000000000',310,32,-58
1746728211.392457,192.168.0.219:5084,3,-42,b'300811112222014000000000',3310,33,156
1746728211.640565,192.168.0.219:5084,2,-64,b'302f482d23f0055b0223a979',4078,34,-78
1746728211.739705,192.168.0.219:5084,3,-54,b'302f482d23f0055b0223a979',3260,34,68
1746728211.754291,192.168.0.219:5084,4,-45,b'302f482d23f0055b0223a979',324,35,166
1746728211.645062,192.168.0.219:5084,2,-58,b'3034047138105841dcd6558d',3992,34,78
1746728211.678009,192.168.0.219:5084,3,-69,b'3034047138105841dcd6558d',3382,34,-9
1746728211.658001,192.168.0.219:5084,2,-63,b'30340bed780a4adaf637f384',3440,34,-19
1746728211.70988,192.168.0.219:5084,3,-37,b'30340bed780a4adaf637f384',586,34,166
1746728211.658925,192.168.0.219:5084,2,-65,b'302832aa8f7309800001f49f',3264,34,117
1746728211.73545,192.168.0.219:5084,3,-61,b'302832aa8f7309800001f49f',770,34,410
1746728211.646336,192.168.0.219:5084,2,-54,b'3034043d145d4636c004157e',3340,34,97
1746728211.700546,192.168.0.219:5084,3,-69,b'3034043d145d4636c004157e',1922,34,58
1746728211.649013,192.168.0.219:5084,2,-59,b'30340212e43c789b0223addd',4066,34,9
1746728211.683713,192.168.0.219:5084,3,-64,b'30340212e43c789b0223addd',122,34,-126
1746728211.599764,192.168.0.219:5084,2,-68,b'30340bb6884191844ce0046d',228,34,292
1746728211.637354,192.168.0.219:5084,2,-60,b'1a6ec09d9a89a44d7998631f',436,34,29
1746728211.710769,192.168.0.219:5084,3,-43,b'1a6ec09d9a89a44d7998631f',566,34,126
1746728211.755189,192.168.0.219:5084,4,-57,b'1a6ec09d9a89a44d7998631f',1526,35,107
1746728211.63478,192.168.0.219:5084,2,-53,b'30340bf45421f28ba43b772d',3084,34,107
1746728211.684566,192.168.0.219:5084,3,-67,b'30340bf45421f28ba43b772d',3374,34,-39
1746728211.628604,192.168.0.219:5084,2,-42,b'303424f330014cce6f7d749d',92,34,117
1746728211.732883,192.168.0.219:5084,3,-59,b'303424f330014cce6f7d749d',3092,34,-185
1746728211.629738,192.168.0.219:5084,2,-37,b'303402b6f00cacd6d1467dfc',3212,34,126
1746728211.731829,192.168.0.219:5084,3,-64,b'303402b6f00cacd6d1467dfc',668,34,244
1746728211.578409,192.168.0.219:5084,1,-66,b'3034047138105841dcd65592',958,34,-195
1746728211.616472,192.168.0.219:5084,2,-66,b'3034047138105841dcd65592',20,34,-9
1746728211.723098,192.168.0.219:5084,3,-44,b'3034047138105841dcd65592',592,35,126
1746728211.573696,192.168.0.219:5084,1,-62,b'300811112222014000000000',3232,34,107
1746728211.65529,192.168.0.219:5084,2,-59,b'300811112222014000000000',3468,34,19
1746728211.711668,192.168.0.219:5084,3,-45,b'300811112222014000000000',4076,34,146
1746728211.565151,192.168.0.219:5084,1,-62,b'302c4ddcd020f3574bcb872d',3012,34,68
1746728211.627737,192.168.0.219:5084,2,-48,b'302c4ddcd020f3574bcb872d',958,34,166
1746728211.738525,192.168.0.219:5084,3,-64,b'302c4ddcd020f3574bcb872d',4084,34,117
1746728211.577291,192.168.0.219:5084,1,-61,b'303402230c5fe5000000284f',4072,34,-68
1746728211.685857,192.168.0.219:5084,3,-57,b'303402230c5fe5000000284f',4060,34,78
1746728211.571715,192.168.0.219:5084,1,-67,b'1a9ec09d9a89a0340cbe709c',3074,34,-205
1746728211.657105,192.168.0.219:5084,2,-62,b'1a9ec09d9a89a0340cbe709c',1560,34,224
1746728211.679957,192.168.0.219:5084,3,-57,b'1a9ec09d9a89a0340cbe709c',3588,34,87
1746728211.556861,192.168.0.219:5084,1,-51,b'3034055d140442c00002f66f',568,34,146
1746728211.636069,192.168.0.219:5084,2,-55,b'3034055d140442c00002f66f',3462,34,136
1746728211.725025,192.168.0.219:5084,3,-44,b'3034055d140442c00002f66f',2570,34,195
1746728211.576402,192.168.0.219:5084,1,-60,b'30340bd95c3cb3c210a04d3b',3918,34,-136
1746728211.648154,192.168.0.219:5084,2,-57,b'30340bd95c3cb3c210a04d3b',24,34,224
1746728211.752006,192.168.0.219:5084,4,-49,b'30340bd95c3cb3c210a04d3b',3378,35,97
1746728211.570044,192.168.0.219:5084,1,-65,b'303401ad2c2ce11e88eaca05',3462,34,-117
1746728211.712577,192.168.0.219:5084,3,-32,b'303401ad2c2ce11e88eaca05',3492,34,117
1746728211.757867,192.168.0.219:5084,4,-54,b'303401ad2c2ce11e88eaca05',3494,35,136
1746728211.553016,192.168.0.219:5084,1,-52,b'30080226abcd014000000000',460,34,214
1746728211.632898,192.168.0.219:5084,2,-58,b'30080226abcd014000000000',768,34,-29
1746728211.698862,192.168.0.219:5084,3,-60,b'30080226abcd014000000000',3864,34,126
1746728211.566764,192.168.0.219:5084,1,-60,b'e2806995000040182224401d',3504,34,283
1746728211.728592,192.168.0.219:5084,3,-48,b'e2806995000040182224401d',1028,34,185
1746728211.756972,192.168.0.219:5084,4,-48,b'e2806995000040182224401d',38,35,107
1746728211.568211,192.168.0.219:5084,1,-58,b'300833b2ddd9014000000000',3864,34,166
1746728211.74171,192.168.0.219:5084,3,-60,b'300833b2ddd9014000000000',298,34,390
1746728211.55391,192.168.0.219:5084,1,-58,b'303400eda43f628000009f3f',3510,34,48
1746728211.632002,192.168.0.219:5084,2,-45,b'303400eda43f628000009f3f',1328,34,97
1746728211.56247,192.168.0.219:5084,1,-54,b'303211468e03e29b022504c1',888,34,-29
1746728211.642376,192.168.0.219:5084,2,-60,b'303211468e03e29b022504c1',346,34,312
1746728211.727678,192.168.0.219:5084,3,-58,b'303211468e03e29b022504c1',1766,34,-29
1746728211.564209,192.168.0.219:5084,1,-54,b'1a2ec09d9a89a41d45b062ab',2604,34,78
1746728211.652658,192.168.0.219:5084,2,-56,b'1a2ec09d9a89a41d45b062ab',3566,34,29
1746728211.725922,192.168.0.219:5084,3,-59,b'1a2ec09d9a89a41d45b062ab',1880,34,-136
1746728211.554803,192.168.0.219:5084,1,-53,b'30340bd9601cb4131dae71ca',3792,34,175
1746728211.729995,192.168.0.219:5084,3,-60,b'30340bd9601cb4131dae71ca',46,34,-595
1746728211.574611,192.168.0.219:5084,1,-63,b'302a0fecf89f08758d158d55',4066,34,-595
1746728211.654195,192.168.0.219:5084,2,-65,b'302a0fecf89f08758d158d55',1264,34,97
1746728211.726792,192.168.0.219:5084,3,-54,b'302a0fecf89f08758d158d55',672,34,117
1746728211.55592,192.168.0.219:5084,1,-59,b'3be300000193cdfb00001c27',3868,34,-39
1746728211.733987,192.168.0.219:5084,3,-61,b'3be300000193cdfb00001c27',34,34,224
1746728211.756077,192.168.0.219:5084,4,-53,b'3be300000193cdfb00001c27',562,35,175
1746728211.551232,192.168.0.219:5084,1,-48,b'303400eda43f67800000bfa3',3992,34,156
1746728211.631106,192.168.0.219:5084,2,-51,b'303400eda43f67800000bfa3',1198,34,48
1746728211.557751,192.168.0.219:5084,1,-61,b'e2806995000040175bd46647',2130,34,-87
1746728211.643281,192.168.0.219:5084,2,-56,b'e2806995000040175bd46647',512,34,97
1746728211.72128,192.168.0.219:5084,3,-50,b'e2806995000040175bd46647',3764,34,68
1746728211.758767,192.168.0.219:5084,4,-56,b'e2806995000040175bd46647',3586,35,136
1746728211.57552,192.168.0.219:5084,1,-62,b'303400edb44de500000506ca',2742,34,253
1746728211.649909,192.168.0.219:5084,2,-59,b'303400edb44de500000506ca',1640,34,-224
1746728211.759667,192.168.0.219:5084,4,-51,b'303400edb44de500000506ca',3914,35,117
1746728211.569138,192.168.0.219:5084,1,-62,b'302f482e12c0081b022453f5',3068,34,-195
1746728211.647268,192.168.0.219:5084,2,-65,b'302f482e12c0081b022453f5',630,34,29
1746728211.722207,192.168.0.219:5084,3,-53,b'302f482e12c0081b022453f5',1154,34,97
1746728211.760556,192.168.0.219:5084,4,-56,b'302f482e12c0081b022453f5',2610,35,126
1746728211.549163,192.168.0.219:5084,1,-44,b'30340bcb6820ef56d141853c',3568,34,97
1746728211.641467,192.168.0.219:5084,2,-63,b'30340bcb6820ef56d141853c',3992,34,146
1746728211.74082,192.168.0.219:5084,3,-63,b'30340bcb6820ef56d141853c',78,34,-351
1746728211.552116,192.168.0.219:5084,1,-41,b'303405b5280eaad61e731e9e',3920,34,166
1746728211.651324,192.168.0.219:5084,2,-64,b'303405b5280eaad61e731e9e',4010,34,9
1746728211.682632,192.168.0.219:5084,3,-57,b'303405b5280eaad61e731e9e',700,34,107
1746728211.550339,192.168.0.219:5084,1,-39,b'e2806894000050245885a8ce',1634,34,68
1746728211.696513,192.168.0.219:5084,3,-69,b'e2806894000050245885a8ce',188,34,244
1746728211.560744,192.168.0.219:5084,1,-49,b'30340bdca803e807ea8f87fa',2434,34,126
1746728211.639271,192.168.0.219:5084,2,-63,b'30340bdca803e807ea8f87fa',3628,34,-292
1746728211.73677,192.168.0.219:5084,3,-58,b'30340bdca803e807ea8f87fa',2658,34,-29
1746728211.752904,192.168.0.219:5084,4,-57,b'30340bdca803e807ea8f87fa',3364,35,68
1746728211.976528,192.168.0.219:5084,3,-60,b'30340bd9601cb4131dae71ca',1552,36,166
1746728212.028596,192.168.0.219:5084,4,-68,b'30340bd9601cb4131dae71ca',372,36,29
1746728211.885284,192.168.0.219:5084,2,-59,b'302a0fecf89f08758d158d55',3080,35,156
1746728211.961159,192.168.0.219:5084,3,-53,b'302a0fecf89f08758d158d55',22,36,9
1746728212.013856,192.168.0.219:5084,4,-58,b'302a0fecf89f08758d158d55',1078,36,68
1746728211.884415,192.168.0.219:5084,2,-63,b'30340bb6884191844ce0046d',2718,35,244
1746728211.8833,192.168.0.219:5084,2,-65,b'e2806995000040175bd46647',430,35,-87
1746728211.958378,192.168.0.219:5084,3,-50,b'e2806995000040175bd46647',1038,35,58
1746728212.037191,192.168.0.219:5084,4,-59,b'e2806995000040175bd46647',1352,36,136
1746728211.88241,192.168.0.219:5084,2,-63,b'303401ad2c2ce11e88eaca05',100,35,-78
1746728211.952301,192.168.0.219:5084,3,-34,b'303401ad2c2ce11e88eaca05',1514,35,97
1746728212.021484,192.168.0.219:5084,4,-57,b'303401ad2c2ce11e88eaca05',560,36,146
1746728211.879711,192.168.0.219:5084,2,-57,b'30340bd95c3cb3c210a04d3b',2952,35,107
1746728212.029941,192.168.0.219:5084,4,-51,b'30340bd95c3cb3c210a04d3b',846,36,107
1746728211.878644,192.168.0.219:5084,2,-60,b'30340212e43c789b0223addd',30,35,312
1746728211.965385,192.168.0.219:5084,3,-62,b'30340212e43c789b0223addd',466,36,410
1746728211.876979,192.168.0.219:5084,2,-61,b'300811112222014000000000',512,35,68
1746728211.951399,192.168.0.219:5084,3,-44,b'300811112222014000000000',338,35,97
1746728212.006104,192.168.0.219:5084,4,-61,b'300811112222014000000000',3470,36,146
1746728211.864455,192.168.0.219:5084,2,-53,b'30340bf45421f28ba43b772d',3226,35,39
1746728211.890549,192.168.0.219:5084,2,-66,b'30340bed780a4adaf637f384',926,35,185
1746728211.956149,192.168.0.219:5084,3,-40,b'30340bed780a4adaf637f384',2822,35,117
1746728211.898376,192.168.0.219:5084,2,-66,b'3034047138105841dcd65592',638,35,253
1746728211.95026,192.168.0.219:5084,3,-43,b'3034047138105841dcd65592',124,35,146
1746728211.886562,192.168.0.219:5084,2,-64,b'3034055d140442c00002f66f',3876,35,175
1746728211.966794,192.168.0.219:5084,3,-54,b'3034055d140442c00002f66f',2326,36,48
1746728212.003774,192.168.0.219:5084,4,-59,b'3034055d140442c00002f66f',90,36,97
1746728211.891427,192.168.0.219:5084,2,-63,b'302832aa8f7309800001f49f',1300,35,-117
1746728211.964107,192.168.0.219:5084,3,-61,b'302832aa8f7309800001f49f',332,36,-322
1746728212.01298,192.168.0.219:5084,4,-68,b'302832aa8f7309800001f49f',3440,36,283
1746728211.860648,192.168.0.219:5084,2,-54,b'300833b2ddd9014000000000',3472,35,78
1746728211.96319,192.168.0.219:5084,3,-60,b'300833b2ddd9014000000000',1440,36,-78
1746728211.862665,192.168.0.219:5084,2,-40,b'303424f330014cce6f7d749d',188,35,117
1746728211.954131,192.168.0.219:5084,3,-60,b'303424f330014cce6f7d749d',208,36,97
1746728211.861541,192.168.0.219:5084,2,-38,b'303402b6f00cacd6d1467dfc',2830,35,126
1746728212.034615,192.168.0.219:5084,4,-63,b'303402b6f00cacd6d1467dfc',1194,36,19
1746728211.813282,192.168.0.219:5084,1,-72,b'3034047138105841dcd6558d',34,35,-48
1746728211.871744,192.168.0.219:5084,2,-58,b'3034047138105841dcd6558d',4016,35,195
1746728211.810976,192.168.0.219:5084,1,-68,b'302f482d23f0055b0223a979',148,35,312
1746728211.88151,192.168.0.219:5084,2,-65,b'302f482d23f0055b0223a979',3358,35,156
1746728211.962043,192.168.0.219:5084,3,-59,b'302f482d23f0055b0223a979',952,36,136
1746728212.018417,192.168.0.219:5084,4,-45,b'302f482d23f0055b0223a979',3926,36,195
1746728211.809819,192.168.0.219:5084,1,-65,b'30340592ac54555176592e7e',3322,35,29
1746728212.010594,192.168.0.219:5084,4,-69,b'30340592ac54555176592e7e',492,36,19
1746728211.808702,192.168.0.219:5084,1,-65,b'1a6ec09d9a89a44d7998631f',1838,35,205
1746728211.873135,192.168.0.219:5084,2,-57,b'1a6ec09d9a89a44d7998631f',760,35,166
1746728211.953255,192.168.0.219:5084,3,-42,b'1a6ec09d9a89a44d7998631f',1016,35,48
1746728212.02566,192.168.0.219:5084,4,-57,b'1a6ec09d9a89a44d7998631f',3152,36,166
1746728211.807227,192.168.0.219:5084,1,-61,b'3034043d145d4636c004157e',428,35,29
1746728211.876076,192.168.0.219:5084,2,-54,b'3034043d145d4636c004157e',3276,35,48
1746728212.038239,192.168.0.219:5084,4,-57,b'3034043d145d4636c004157e',524,36,19
1746728211.80331,192.168.0.219:5084,1,-62,b'1a9ec09d9a89a0340cbe709c',4026,35,78
1746728211.888955,192.168.0.219:5084,2,-60,b'1a9ec09d9a89a0340cbe709c',3010,35,87
1746728211.995943,192.168.0.219:5084,4,-60,b'1a9ec09d9a89a0340cbe709c',3740,36,175
1746728211.802099,192.168.0.219:5084,1,-63,b'303400edb44de500000506ca',3036,35,-58
1746728211.865353,192.168.0.219:5084,2,-55,b'303400edb44de500000506ca',110,35,107
1746728212.023826,192.168.0.219:5084,4,-49,b'303400edb44de500000506ca',3168,36,126
1746728211.801139,192.168.0.219:5084,1,-61,b'303400eda43f628000009f3f',3958,35,126
1746728211.863593,192.168.0.219:5084,2,-49,b'303400eda43f628000009f3f',3602,35,68
1746728212.007,192.168.0.219:5084,4,-60,b'303400eda43f628000009f3f',904,36,78
1746728211.79999,192.168.0.219:5084,1,-59,b'30080226abcd014000000000',2504,35,107
1746728211.868857,192.168.0.219:5084,2,-61,b'30080226abcd014000000000',964,35,-9
1746728211.799091,192.168.0.219:5084,1,-59,b'3be300000193cdfb00001c27',3612,35,302
1746728211.87064,192.168.0.219:5084,2,-64,b'3be300000193cdfb00001c27',488,35,380
1746728211.977459,192.168.0.219:5084,3,-62,b'3be300000193cdfb00001c27',1062,36,-175
1746728212.03947,192.168.0.219:5084,4,-54,b'3be300000193cdfb00001c27',3874,36,117
1746728211.798168,192.168.0.219:5084,1,-39,b'303405b5280eaad61e731e9e',1678,35,87
1746728211.887621,192.168.0.219:5084,2,-62,b'303405b5280eaad61e731e9e',1114,35,136
1746728211.971721,192.168.0.219:5084,3,-64,b'303405b5280eaad61e731e9e',3772,36,234
1746728212.040357,192.168.0.219:5084,4,-65,b'303405b5280eaad61e731e9e',1490,36,-166
1746728211.797284,192.168.0.219:5084,1,-60,b'303402230c5fe5000000284f',3412,35,185
1746728211.874945,192.168.0.219:5084,2,-63,b'303402230c5fe5000000284f',2858,35,419
1746728211.97537,192.168.0.219:5084,3,-59,b'303402230c5fe5000000284f',1160,36,87
1746728212.024755,192.168.0.219:5084,4,-56,b'303402230c5fe5000000284f',2824,36,-126
1746728211.7964,192.168.0.219:5084,1,-48,b'30340bdca803e807ea8f87fa',30,35,117
1746728211.96903,192.168.0.219:5084,3,-61,b'30340bdca803e807ea8f87fa',40,36,244
1746728211.794624,192.168.0.219:5084,1,-68,b'302f482e12c0081b022453f5',3824,35,488
1746728211.897269,192.168.0.219:5084,2,-68,b'302f482e12c0081b022453f5',4020,35,-742
1746728211.957223,192.168.0.219:5084,3,-55,b'302f482e12c0081b022453f5',650,36,126
1746728212.022945,192.168.0.219:5084,4,-54,b'302f482e12c0081b022453f5',1994,36,97
